Company_ID,COMPANY,PERIOD,flag,Industry,TotalRevenue,RevYOY,ARTurnoverDays,InventoryTurnoverDays,APTurnoverDays,CCCDays,TotalAssetTurnoverEffi,NetIncome,Cash_fromOps,EBITDA,OCF_EBITDA,OCFNetProfit,NetProfitR,GrossMarginR,OperatingProfitR,ROE,ROA,TotalAssets,TL_TA,DebtEquityR,FixAssetR,Cost_GoodsSold,Cash_Acquisitions,Cash_Acq_Total_Rev,CashBurnRatio1,CashSales1,CashTotalAsset1,NetCashBurnRatio1,NetCashSales1,NetCash1,CashBalance1
IQ142747,"Hitachi, Ltd.",1997,2,Technology Hardware and Equipment,84967.60212,4.915,94.50252,95.87638,63.26107,127.11783,0.86231,880.58022,4852.19828,8381.2782,57.89329699,551.0228563,1.0363,26.6593,9.864,3.1507,1.879,99339.14063,59.581,60.2365,25.6856,62315.77234,0,0,2.950418622,24.32529245,20.80611687,-0.502109473,-4.139737891,-3517.43602,20668.6177
IQ142747,"Hitachi, Ltd.",1998,2,Technology Hardware and Equipment,83908.22616,-1.2468,98.77302,93.83968,62.82271,129.78999,0.83843,49.96511,4194.40742,7570.5315,55.40439822,8394.672643,0.0595,25.9811,9.0223,0.7606,1.3012,100817.5875,60.3487,64.9589,26.1656,62107.90672,0,0,2.750233384,22.73077977,18.91832028,-0.994173232,-8.21687822,-6894.63676,19072.9941
IQ142747,"Hitachi, Ltd.",1999,2,Technology Hardware and Equipment,79538.61188,-5.2077,101.86895,93.40168,64.43199,130.83864,0.80473,-3265.98551,3876.77208,5125.0325,75.64385358,-118.7014476,-4.1061,24.1419,6.4434,-8.3069,-0.2075,96859.55729,62.2641,71.9499,26.8383,60336.40833,0,0,2.656235557,22.4272979,18.41672823,-1.259728878,-10.63622341,-8459.90446,17838.36143
IQ142747,"Hitachi, Ltd.",2000,2,Technology Hardware and Equipment,79764.76082,0.2843,100.40222,89.58728,65.07077,124.91873,0.81233,168.69704,4500.54839,7134.05457,63.08542142,2667.828902,0.2114,26.2766,8.9438,0.8523,1.1064,99525.08421,62.1408,73.7768,25.5901,58805.26485,0,0,3.036991598,24.86958524,19.93182456,-1.218868008,-9.981174078,-7961.45963,19837.16518
IQ142747,"Hitachi, Ltd.",2001,2,Technology Hardware and Equipment,83909.70159,5.1964,130.93317,96.93962,77.08216,150.79063,0.79293,1040.57424,5337.78298,8451.989,63.15416383,512.9651278,1.2401,26.8737,10.0727,4.2536,2.0154,112118.5148,67.2198,94.7503,23.7846,55009.6113,0,0,2.747649214,21.56655438,16.14044875,-2.539703105,-19.93436602,-16726.86704,18096.43142
IQ142747,"Hitachi, Ltd.",2002,2,Technology Hardware and Equipment,79690.8001,-5.028,136.06799,89.50165,82.61045,142.95919,0.75548,-4823.4175,4813.73751,4797.25859,100.343507,-99.79931262,-6.0526,22.6349,6.0198,-15.1689,-0.6935,98850.10663,68.7063,96.6243,25.3581,55465.14914,0,0,1.866916109,15.11558231,12.18585279,-2.765542931,-22.39136059,-17843.85441,12045.72848
IQ142747,"Hitachi, Ltd.",2003,2,Technology Hardware and Equipment,81664.3621,2.4765,104.86341,78.02715,74.94107,107.94949,0.8153,277.8088,6555.2688,7198.91351,91.05914095,2359.633244,0.3401,23.8198,8.8152,1.5475,0.9688,101479.3062,74.4111,109.0528,25.5521,56005.70343,0,0,1.612998246,12.39225748,9.972533714,-2.900532943,-22.28406085,-18198.13614,10120.05802
IQ142747,"Hitachi, Ltd.",2004,2,Technology Hardware and Equipment,86057.72277,5.3797,101.48777,70.8781,77.50013,94.86574,0.8733,158.26937,6015.38243,7361.94811,81.70911205,3800.724316,0.1839,22.2682,8.5546,1.3817,1.1688,95606.84069,69.0631,84.1796,23.2825,59481.38887,0,0,1.435189398,10.91630997,9.825999586,-2.368596698,-18.01597461,-15504.13748,9394.32777
IQ142747,"Hitachi, Ltd.",2005,2,Technology Hardware and Equipment,89991.45826,4.571,99.33147,67.71626,74.81734,92.23039,0.93416,513.36857,5636.08824,8339.19865,67.58548964,1097.863907,0.5704,22.8842,9.2666,3.6965,1.8048,97061.58102,66.8364,77.5037,24.2181,62395.79428,0,0,1.230582002,9.474675147,8.784524464,-2.370026035,-18.24764765,-16421.32422,8526.39833
IQ142747,"Hitachi, Ltd.",2006,2,Technology Hardware and Equipment,94355.50979,4.8494,98.73469,67.20453,75.57982,90.3594,0.9581,372.04666,6887.3992,8432.94803,81.67249668,1851.219199,0.3943,21.945,8.9374,3.5584,1.6197,99902.25499,64.6291,68.2462,24.5498,66631.03511,0,0,1.124162624,8.674360934,8.19274548,-2.188093666,-16.88395773,-15930.94439,8184.73748
IQ142747,"Hitachi, Ltd.",2007,2,Technology Hardware and Equipment,102162.3288,8.2738,96.2432,66.96874,75.96526,87.24668,0.99179,-326.97638,6131.41274,8020.23742,76.44926726,-1875.185217,-0.32,21.0729,7.8504,1.1194,1.1039,106113.6398,66.9629,76.423,25.2622,73693.01312,0,0,0.807534322,6.360833045,6.123977258,-2.521761456,-19.86355648,-20293.07188,6498.37517
IQ142747,"Hitachi, Ltd.",2008,2,Technology Hardware and Equipment,111920.399,9.5515,89.61766,65.47703,75.67855,79.41614,1.06037,-579.45371,7893.89907,10299.2924,76.64506224,-1362.300203,-0.5177,21.8146,9.2023,1.5408,2.0396,104983.0247,68.5389,76.4085,25.2014,80557.55318,0,0,0.718227404,5.542564248,5.908821962,-2.203749139,-17.00634245,-19033.56632,6203.26002
IQ142747,"Hitachi, Ltd.",2009,1,Technology Hardware and Equipment,99694.6386,-10.9237,93.755,73.91834,72.46199,95.21135,1.00332,-7849.03814,5572.1963,7816.45913,71.28798612,-70.99209101,-7.873,21.841,7.8404,-28.953,0.7972,93746.47778,76.8245,129.5625,25.4575,71311.21664,0,0,1.049978269,8.165498691,8.68359495,-2.580704323,-20.06968942,-20008.40434,8140.56441
IQ142747,"Hitachi, Ltd.",2010,1,Technology Hardware and Equipment,89408.29605,-10.3179,99.26394,79.01739,74.63009,103.65124,0.97653,-1066.30448,7958.31937,7575.7254,105.0502619,-746.3458627,-1.1926,23.6302,8.4731,-3.7952,1.3757,89367.60221,74.7018,104.5891,24.7623,61668.1998,0,0,0.934719355,7.037506415,7.040710967,-2.577975535,-19.40958992,-17353.78362,6292.11457
IQ142747,"Hitachi, Ltd.",2011,2,Technology Hardware and Equipment,92870.1743,3.8719,94.41492,74.3578,71.50752,97.2652,1.02653,2381.30799,8389.53262,9393.64987,89.31068047,352.3077508,2.5641,25.2084,10.1148,12.8736,3.0613,91572.41732,73.4216,103.416,22.9845,62731.08488,735.95854,0.839346629,0.834014186,6.133746655,6.220673623,-2.851110701,-20.96845716,-19473.44271,5696.42121
IQ142747,"Hitachi, Ltd.",2012,2,Technology Hardware and Equipment,96360.11555,3.7578,95.15305,78.20176,72.51412,100.84069,1.03911,3461.06078,4457.73112,8891.8953,50.13251922,128.7966726,3.5917,24.6941,9.2277,15.8303,2.77,93894.18987,70.5474,86.5013,21.5059,64270.85163,427.90351,0.470340957,0.885947511,6.529677631,6.701165342,-2.482292835,-18.29518318,-17629.25965,6292.00491
IQ142747,"Hitachi, Ltd.",2013,2,Technology Hardware and Equipment,90131.30474,-6.4641,111.07534,88.78005,79.42072,120.43467,0.94042,1747.84173,5817.04727,8374.50919,69.46135156,332.8131587,1.9392,25.4071,9.2914,7.9862,2.7436,97789.15556,67.5888,74.6373,23.243,58418.02528,886.11307,1.041304503,0.803666672,5.951463052,5.485405073,-2.740535972,-20.29473057,-18291.90546,5364.1313
IQ142747,"Hitachi, Ltd.",2014,2,Technology Hardware and Equipment,96365.72815,6.917,97.77328,70.63152,66.60046,101.80434,0.92469,4125.97955,3058.28936,9753.46445,31.35592871,74.12274644,4.2815,25.7871,10.1213,15.095,3.6159,110638.9315,65.1399,78.4726,20.3541,71515.77252,0,0,0.707264355,5.800032405,5.051787272,-3.122595267,-25.60733283,-24676.69274,5589.24346
IQ142747,"Hitachi, Ltd.",2015,2,Technology Hardware and Equipment,97447.21556,1.1222,105.47442,70.91658,69.17809,107.21291,0.83078,2168.09894,4504.2868,10278.66634,43.8217046,207.7528252,2.2248,26.3602,10.5479,9.7222,3.4066,123953.0181,65.446,82.9145,19.8854,71759.86584,916.12005,0.995742894,0.88206824,7.178598721,5.643545173,-3.595874021,-29.2645574,-28517.49633,6995.34457
IQ112350,International Business Machines Corporation,1997,2,Software and Services,78508,3.372,80.43505,43.25287,39.84486,83.84306,0.96547,6093,8865,13227,67.02200045,145.4948301,7.7609,38.9883,16.8479,29.4035,7.0781,81499,75.6855,135.88,22.5119,46451,0,0,1.283323422,9.6206756,9.267598375,-3.291648968,-24.67646609,-19373,7553
IQ112350,International Business Machines Corporation,1998,2,Software and Services,81667,4.0237,82.94114,38.27208,42.39548,78.81774,0.97455,6328,9273,13489,68.74490325,146.5391909,7.7485,37.8022,16.517,32.2454,6.7228,86100,77.4297,151.3559,22.8002,49301,0,0,0.945522103,7.062828315,6.699186992,-3.876017704,-28.95294305,-23645,5768
IQ112350,International Business Machines Corporation,1999,2,Software and Services,87548,7.2011,60.66884,33.91726,42.88531,51.70079,1.00865,7712,10111,17531,57.67497576,131.1073651,8.8088,36.0419,20.0244,38.614,8.1885,87495,76.5575,138.238,20.104,54173,1321,1.508886554,0.943591127,6.660346324,6.664380822,-3.644744117,-25.72645863,-22523,5831
IQ112350,International Business Machines Corporation,2000,2,Software and Services,85089,-2.8088,43.8307,34.19904,51.90832,26.12142,0.96778,8093,9027,14998,60.18802507,111.5408378,9.5112,37.1117,17.6262,38.2837,7.6587,88349,76.6562,138.557,18.9182,51546,329,0.386653974,0.608128532,4.374243439,4.212837723,-4.060834638,-29.20941602,-24854,3722
IQ112350,International Business Machines Corporation,2001,2,Software and Services,83067,-2.3764,44.79463,33.44605,56.7294,21.51128,0.92993,7723,14021,15212,92.17065475,181.548621,9.2973,38.3894,18.3129,36.9667,7.9281,90303,74.034,115.7923,18.2762,49485,916,1.102724307,1.072021464,7.696197046,7.07949902,-3.480841788,-24.98946633,-20758,6393
IQ112350,International Business Machines Corporation,2002,2,Software and Services,81186,-2.2645,44.51869,27.48231,55.42197,16.57903,0.86929,3579,13066,12393,105.430485,365.074043,4.4083,37.3019,15.2649,23.0759,5.2867,96484,76.3877,114.1998,14.9662,49486,3158,3.889833222,0.994038542,7.359643288,6.19273662,-3.334313046,-24.68652231,-20042,5975
IQ112350,International Business Machines Corporation,2003,2,Software and Services,89131,9.7861,42.16699,20.08522,53.26445,8.98776,0.88714,6558,14373,14725,97.60950764,219.1674291,7.3577,36.5159,16.5206,26.0158,6.1019,104457,73.3249,84.8119,14.0622,55335,1836,2.059889376,1.183288201,8.579506569,7.320715701,-2.473500967,-17.93427651,-15985,7647
IQ112350,International Business Machines Corporation,2004,2,Software and Services,96293,8.0353,40.16667,19.18975,54.55962,4.7968,0.89384,7479,15266,15700,97.23566879,204.1181976,7.7669,36.9383,16.3044,25.1779,6.2569,111003,71.453,72.3523,13.6708,59678,1738,1.804907937,1.511529524,10.97691421,9.522265164,-1.767073825,-12.8327085,-12357,10570
IQ112350,International Business Machines Corporation,2005,2,Software and Services,91134,-5.3577,41.26471,20.99845,57.78534,4.47782,0.84091,7934,14874,17095,87.00789705,187.471641,8.7058,40.086,18.758,24.6781,6.8667,105748,68.701,68.4059,13.0083,53511,1482,1.626176839,2.138715979,15.01744684,12.94208874,-1.399400964,-9.826190006,-8955,13686
IQ112350,International Business Machines Corporation,2006,2,Software and Services,91423,0.3171,41.66512,19.85272,53.82947,7.68837,0.87494,9492,15007,17818,84.22381861,158.1015592,10.3825,41.8866,19.4896,30.5694,7.677,103234,72.387,79.5692,13.9876,51947,3799,4.15540947,1.665325259,11.65571027,10.32218068,-1.879429576,-13.15423909,-12026,10656
IQ112350,International Business Machines Corporation,2007,2,Software and Services,98785,8.0526,42.12173,17.93136,52.60891,7.44418,0.88333,10418,16089,19675,81.77382465,154.4346324,10.5461,42.2412,19.9169,36.5697,8.0891,120431,76.3599,123.8988,12.5225,55712,1009,1.021410133,2.351501912,16.34458673,13.40684707,-2.785800109,-19.36326365,-19128,16146
IQ112350,International Business Machines Corporation,2008,2,Software and Services,103630,4.9045,40.44703,17.31143,48.58906,9.1694,0.90131,12334,18812,22589,83.27947231,152.5214853,11.9019,44.0615,21.7977,58.6579,9.3164,109524,87.5972,249.7423,13.0611,56713,6313,6.09186529,1.844823479,12.45488758,11.78463168,-3.004145028,-20.28177169,-21018,12907
IQ112350,International Business Machines Corporation,2009,2,Software and Services,95758,-7.5963,42.27467,18.6807,52.17347,8.7819,0.87632,13425,20773,23667,87.77200321,154.7337058,14.0197,45.7256,24.7154,73.8875,10.6802,109022,79.128,114.7088,12.9928,50752,1194,1.24689321,2.26330095,14.63794148,12.85703803,-1.951344223,-12.62035548,-12085,14017
IQ112350,International Business Machines Corporation,2010,2,Software and Services,99870,4.2941,40.33141,17.10244,52.76294,4.67091,0.89781,14833,19549,24615,79.41905342,131.7939729,14.8523,46.0728,24.647,64.5938,11.1159,113452,79.5755,123.5283,12.4246,52757,5922,5.929708621,1.789737044,11.69920897,10.29862849,-2.594842992,-16.96205067,-16940,11684
IQ112350,International Business Machines Corporation,2011,2,Software and Services,106916,7.0551,38.33924,16.52611,53.32504,1.54031,0.93017,15855,19846,26361,75.28545958,125.1718701,14.8293,46.8956,24.6558,73.0527,11.7156,116433,82.6209,154.7813,11.9236,55712,1811,1.693853118,1.718510012,11.19757567,10.28230828,-2.777291323,-18.09644955,-19348,11972
IQ112350,International Business Machines Corporation,2012,2,Software and Services,102874,-3.7806,39.64732,17.37292,58.95931,-1.93907,0.87312,16604,19586,27478,71.27884125,117.9595278,16.1401,48.955,26.7103,86.6875,12.0954,119213,84.0755,175.2475,11.7403,51425,3722,3.618018158,1.710808639,10.8637751,9.374816505,-3.381969869,-21.47578591,-22093,11176
IQ112350,International Business Machines Corporation,2013,2,Software and Services,98368,-4.3802,40.03868,17.27363,57.88864,-0.57633,0.80158,16483,17485,25700,68.03501946,106.0789905,16.7564,49.4978,26.1263,80.5525,10.7064,126223,81.8345,173.2783,10.9497,48568,3056,3.106701366,1.766297336,11.24959336,8.767023443,-4.575358136,-29.14057417,-28665,11066
IQ112350,International Business Machines Corporation,2014,2,Software and Services,92793,-5.6675,39.33131,17.76054,57.91674,-0.82489,0.76218,12022,16868,24372,69.21056951,140.3094327,12.9557,50.0113,26.2649,90.1525,10.2055,117271,89.7553,338.9545,9.1847,45346,656,0.706949878,1.430969756,9.139698038,7.231966982,-5.439912262,-34.74507775,-32241,8481
IQ112350,International Business Machines Corporation,2015,1,Software and Services,81741,-11.9104,39.8069,16.65203,59.57311,-3.11418,0.71776,13190,17008,20082,84.69275969,128.9461713,16.1363,49.7718,24.5678,101.0969,8.9055,110495,86.946,276.5668,9.7081,40046,3349,4.097087141,1.53094493,10.02434519,7.415720168,-5.922369097,-38.77858113,-31698,8194
IQ29096,Alphabet Inc.,2003,3,Software and Services,1465.934,233.5397,26.97569,0,15.98518,10.99051,2.53107,105.648,395.445,404.233,97.82600629,374.3042935,7.2068,56.723,27.5751,26.7305,38.2097,871.458,30.8468,1.0966,21.6023,634.411,39.958,2.725770737,3.243124355,22.83308798,38.40896521,3.179088932,22.38224913,328.109,334.718
IQ29096,Alphabet Inc.,2004,3,Software and Services,3189.223,117.5557,26.76961,0,9.82234,16.94727,1.52419,399.119,977.044,1001.008,97.60601314,244.8001724,12.5146,53.9396,31.3872,22.6021,25.4651,3313.351,11.5983,0.0649,11.436,1468.967,58.863,1.84568467,10.20559267,66.85945135,64.3546971,10.19648932,66.799813,2130.395,2132.297
IQ29096,Alphabet Inc.,2005,3,Software and Services,6138.56,92.4782,29.72451,0,10.49813,19.22638,0.90372,1465.397,2459.422,2401.09,102.4293966,167.8331537,23.8719,58.018,39.1148,23.7349,19.3895,10271.813,8.3028,0,9.363,2577.088,101.31,1.650387061,21.07027076,130.8816237,78.21644533,21.07027076,130.8816237,8034.247,8034.247
IQ29096,Alphabet Inc.,2006,3,Software and Services,10604.917,72.759,34.59543,0,14.11346,20.48197,0.73786,3077.446,3580.508,4121.935,86.86473707,116.3467369,29.019,60.1597,38.8681,23.2621,15.4373,18473.351,7.7598,0,12.9659,4225.027,402.446,3.794900045,16.08997231,106.0254786,60.86558957,16.08997231,106.0254786,11243.914,11243.914
IQ29096,Alphabet Inc.,2007,3,Software and Services,16593.986,56.4744,38.3261,0,13.53895,24.78715,0.75756,4203.72,5775.41,6052.058,95.42886073,137.3880753,25.3327,59.9307,36.4713,21.1616,14.5072,25335.806,10.4442,0,15.9429,6649.085,906.651,5.463732463,13.180874,85.68533805,56.12062628,13.180874,85.68533805,14218.613,14218.613
IQ29096,Alphabet Inc.,2008,3,Software and Services,21796,31.3487,40.34052,0,9.76561,30.57491,0.76339,4227,7853,8132,96.56910969,185.7818784,19.3934,60.4422,37.3095,16.5997,14.5175,31767.575,11.1079,0,16.4754,8622,3320,15.23215269,11.86726905,72.70036245,49.88032924,11.86726905,72.70036245,15845.771,15845.771
IQ29096,Alphabet Inc.,2009,2,Software and Services,23651,8.5107,44.9107,0,8.13038,36.78032,0.65457,6520,9316,9836,94.71329809,142.8834356,27.5675,62.6062,41.588,20.2979,14.3777,40497,11.0946,0,11.9638,8844,108,0.456640311,20.09025641,103.526278,60.46126874,20.09025641,103.526278,24485,24485
IQ29096,Alphabet Inc.,2010,3,Software and Services,29321,23.9736,46.2455,0,12.24575,33.99975,0.59627,8505,11081,11777,94.09017577,130.2880658,29.0065,64.4725,40.1657,20.6821,13.1942,57851,20.0687,12.5992,13.412,10417,1067,3.639030047,18.56822187,113.7887521,57.67229607,15.32585103,93.91903414,27538,33364
IQ29096,Alphabet Inc.,2012,3,Software and Services,46039,21.4589,52.91372,5.75315,26.96359,31.70328,0.55345,10737,16619,16796,98.94617766,154.7825277,23.3215,62.6924,36.4821,17.793,10.3938,93798,23.5431,10.0536,12.6378,17176,10568,22.95445166,17.40398573,102.4327201,50.27719141,14.74314184,86.77208454,39949,47159
IQ29096,Alphabet Inc.,2014,3,Software and Services,66001,18.88,50.50469,0,30.05009,20.4546,0.54976,14136,22376,21475,104.1955763,158.2908885,21.4178,61.6475,32.5373,14.2491,8.7846,129187,19.6049,7.7171,18.4872,25313,4888,7.405948395,13.54593133,94.89704701,48.48243244,11.81248986,82.75329162,54618,62633
IQ29096,Alphabet Inc.,2015,3,Software and Services,74989,13.6179,50.95875,0,23.62572,27.33303,0.54213,16348,26024,24423,106.5552962,159.1876682,21.8005,62.4424,32.5687,14.5839,8.7475,147461,18.398,6.3558,19.6771,28164,236,0.314712825,14.27079579,95.91540093,48.77628661,12.75336056,85.71657176,64278,71926
IQ1259829,"Huawei Investment & Holding Co., Ltd.",2008,3,Technology Hardware and Equipment,18906.67235,42.9076,122.89877,93.40686,158.17898,58.12665,1.29113,1186.03633,974.64857,3542.70789,27.51140089,82.17695743,6.2731,39.7374,18.7378,23.9596,10.1119,17853.20635,68.3237,37.4032,6.1612,11393.64934,0,0,3.517896105,23.82264391,25.22834914,1.865793971,12.63486586,2388.83269,4504.06923
IQ1259829,"Huawei Investment & Holding Co., Ltd.",2009,3,Technology Hardware and Equipment,22506.60593,19.0405,128.66761,97.21775,117.08032,108.80504,1.15598,2756.04343,3282.70094,3500.27934,93.7839704,119.1091876,12.2454,39.5608,15.5522,45.2494,10.2038,21086.38215,68.9831,37.8082,5.9555,13602.80243,0,0,3.467861483,24.40443045,26.04813358,1.906623132,13.41750582,3019.82516,5492.60899
IQ1259829,"Huawei Investment & Holding Co., Ltd.",2010,3,Technology Hardware and Equipment,27563.15217,22.4669,124.82891,93.78128,117.90486,100.70533,1.14581,3731.59795,4764.52915,5007.92705,95.13974749,127.6806669,13.5383,44.0174,18.1689,43.8553,12.034,27025.01932,61.2255,18.6729,8.9438,15430.55161,0,0,4.455024403,30.37995487,30.98489252,3.414008473,23.28100005,6416.97747,8373.67319
IQ1259829,"Huawei Investment & Holding Co., Ltd.",2011,3,Technology Hardware and Equipment,30791.49625,11.7125,111.02716,77.31102,111.75826,76.57992,1.09394,1772.0334,2691.57017,3223.51237,83.49805619,151.8916162,5.7549,37.4875,10.4688,17.1749,6.24,29269.50437,65.8352,30.6924,9.6111,19248.51656,0,0,4.097403879,30.57044365,32.16008338,2.761419653,20.60275882,6343.89771,9413.09701
IQ1259829,"Huawei Investment & Holding Co., Ltd.",2012,2,Technology Hardware and Equipment,33247.97303,7.9777,95.70497,67.21773,111.70283,51.21987,1.09048,2356.82255,3770.10072,3558.86395,105.9355112,159.9654043,7.0886,39.8214,10.704,22.1221,6.0634,31709.07013,64.2753,27.6631,9.6978,20008.15358,0,0,4.372663098,32.53844266,34.11759662,3.106068313,23.11328896,7684.70008,10818.37264
IQ1259829,"Huawei Investment & Holding Co., Ltd.",2013,2,Technology Hardware and Equipment,36090.68544,8.55,105.23863,61.04589,91.76356,74.52096,1.05275,3158.58613,3405.45683,4775.85349,71.30572236,107.815861,8.7518,41.0082,13.2329,26.0437,7.6178,36855.60716,64.6582,26.6999,9.0987,21290.52233,0,0,4.74132935,34.28260644,33.5710862,3.408626052,24.6463759,8895.046,12372.82765
IQ1259829,"Huawei Investment & Holding Co., Ltd.",2014,3,Technology Hardware and Equipment,43515.22758,20.5719,99.79027,81.18184,77.92458,103.04753,1.04068,4205.25753,6304.63998,6261.45648,100.6896718,149.9228034,9.6638,44.2235,14.3891,29.923,8.4061,46773.01496,67.7231,28.1122,8.7961,24271.24076,0,0,5.157225769,36.79288819,34.23022665,3.790149475,27.03983733,11766.44675,16010.50903
IQ1259829,"Huawei Investment & Holding Co., Ltd.",2015,3,Technology Hardware and Equipment,59642.90583,37.0621,79.85434,85.53118,79.60906,85.77646,1.15851,5572.78535,7446.13389,7680.7743,96.94509432,133.6160182,9.3435,41.6944,12.8779,33.6994,8.3691,56192.15162,68.0055,24.3438,9.5224,34775.09861,0,0,4.365944093,31.69750562,33.64404616,3.355215902,24.35944498,14528.68083,18905.31343
IQ21127,Intel Corporation,1997,3,Semiconductors and Semiconductor Equipment,25070,20.2571,51.98648,54.71866,41.78465,64.92049,0.95296,6945,10008,12079,82.85454094,144.1036717,27.7024,60.331,48.181,38.4051,23.489,28880,33.189,3.9906,36.9321,9945,0,0,6.810198948,39.59712804,34.3732687,6.281957466,36.52572796,9157,9927
IQ21127,Intel Corporation,1998,2,Semiconductors and Semiconductor Equipment,26273,4.7985,48.2482,49.36932,40.29735,57.32017,0.87067,6068,9447,11407,82.81756816,155.6855636,23.0959,53.9907,43.4171,28.4401,17.6964,31471,25.7189,3.6831,36.8879,12088,906,3.44840711,4.967269174,29.02599627,24.23183248,4.406448461,25.74886766,6765,7626
IQ21127,Intel Corporation,1999,3,Semiconductors and Semiconductor Equipment,29389,11.86,44.75526,47.05282,40.55106,51.25702,0.78038,7314,12134,13756,88.20878162,165.9010118,24.8868,59.7264,46.8066,26.1625,16.8597,43849,25.8021,3.6422,26.7167,11836,2979,10.13644561,7.430972893,40.11024533,26.88316723,6.68396722,36.07812447,10603,11788
IQ21127,Intel Corporation,2000,3,Semiconductors and Semiconductor Equipment,33726,14.7572,43.06086,54.53552,51.95855,45.63783,0.73482,10535,12827,15387,83.3625788,121.7560513,31.237,62.4918,45.6235,30.1616,14.3037,47945,22.1566,2.9071,31.313,12650,2317,6.870070569,6.631591572,40.98618277,28.83095213,6.111062248,37.76908023,12738,13823
IQ21127,Intel Corporation,2001,1,Semiconductors and Semiconductor Equipment,26539,-21.31,46.19415,60.64386,56.03307,50.80494,0.57481,1291,8789,8757,100.3654219,680.7900852,4.8645,49.1804,32.9967,3.5296,3.4898,44395,19.2927,4.072,40.8177,13487,883,3.327178869,5.523893029,43.5208561,26.01644329,4.826112949,38.02328648,10091,11550
IQ21127,Intel Corporation,2002,2,Semiconductors and Semiconductor Equipment,26764,0.8478,35.23156,61.78973,45.10834,51.91295,0.60402,3117,9129,9677,94.33708794,292.8777671,11.6462,50.1569,36.1567,8.7435,6.5378,44224,19.7992,3.8485,40.3559,13340,57,0.21297265,6.93180358,47.02959199,28.46192113,6.180082607,41.92945748,11222,12587
IQ21127,Intel Corporation,2003,3,Semiconductors and Semiconductor Equipment,30141,12.6176,33.41556,66.88791,43.86346,56.44001,0.65978,5641,11515,13225,87.06994329,204.1304733,18.7153,56.7134,43.8771,15.3886,11.1569,47143,19.7208,3.065,35.3414,13047,61,0.202382137,9.428738091,53.62794864,34.28716883,8.75209022,49.77937029,15004,16164
IQ21127,Intel Corporation,2004,3,Semiconductors and Semiconductor Equipment,34209,13.4965,31.70294,65.41335,45.52839,51.5879,0.71803,7516,13119,15181,86.41723207,174.5476317,21.9708,58.1952,44.3772,19.6689,13.5014,48143,19.8658,2.3432,32.7524,14301,53,0.154929989,9.009837786,50.1973165,35.66873689,8.535525338,47.55473706,16268,17172
IQ21127,Intel Corporation,2005,3,Semiconductors and Semiconductor Equipment,38826,13.4964,33.02828,68.1757,48.17324,53.03074,0.80504,8664,14851,16825,88.26745914,171.410434,22.3149,59.7254,43.3343,23.1778,15.849,48314,25.1107,6.6856,35.4162,15637,191,0.491938392,5.498851894,32.89548241,26.43540175,4.457376579,26.66512131,10353,12772
IQ21127,Intel Corporation,2006,2,Semiconductors and Semiconductor Equipment,35382,-8.8704,34.06749,78.89045,44.67663,68.28131,0.73193,5044,10632,11119,95.62010972,210.7850912,14.2558,51.4894,31.4255,13.8316,8.025,48368,24.0158,5.518,36.3918,17164,0,0,3.984463699,28.26861116,20.6789613,3.176576038,22.53688316,7974,10002
IQ21127,Intel Corporation,2007,2,Semiconductors and Semiconductor Equipment,38334,8.3432,25.09161,75.8809,48.05492,52.91759,0.73706,6976,12625,13530,93.31116038,180.9776376,18.1979,51.9225,35.295,17.5465,10.4932,55651,23.1604,4.9623,30.4002,18430,76,0.198257422,6.185612669,40.07669432,27.60597294,5.331230707,34.54113841,13241,15363
IQ21127,Intel Corporation,2008,2,Semiconductors and Semiconductor Equipment,37586,-1.9513,20.76329,77.33508,50.51883,47.57954,0.70835,5292,10926,14280,76.51260504,206.462585,14.0797,55.4568,37.9928,12.859,11.383,50472,21.6476,3.4744,34.8193,16742,16,0.042569042,5.001999789,31.610174,23.53978443,4.423534365,27.95455755,10507,11881
IQ21127,Intel Corporation,2009,2,Semiconductors and Semiconductor Equipment,35127,-6.5424,20.64681,78.09183,52.69919,46.03945,0.67834,4369,11170,13691,81.58644365,255.6649119,12.4377,55.6865,38.9757,10.7544,10.4268,53095,21.4539,5.6541,32.4418,15566,853,2.428331483,6.439058225,39.64187093,26.22657501,5.348695619,32.92908589,11567,13925
IQ21127,Intel Corporation,2010,3,Semiconductors and Semiconductor Equipment,43623,24.1865,21.44433,80.48768,47.60465,54.32736,0.7503,11464,16692,20226,82.52743993,145.6036288,26.2797,65.3118,46.3654,25.1585,16.7568,63186,21.7706,4.5943,28.3275,15132,218,0.499736378,9.208921829,50.31978543,34.74029057,8.256187946,45.11381611,19680,21951
IQ21127,Intel Corporation,2011,3,Semiconductors and Semiconductor Equipment,53999,23.7856,22.38725,71.96547,47.28284,47.06988,0.80412,12942,20963,23541,89.04889342,161.9765106,23.9671,62.5141,43.5952,27.1488,16.2661,71119,35.4448,16.1508,33.2218,20242,8721,16.15029908,4.331958663,27.55791774,20.92408498,2.173402552,13.82618197,7466,14881
IQ21127,Intel Corporation,2012,2,Semiconductors and Semiconductor Equipment,53341,-1.2186,25.53205,79.59661,52.24565,52.88301,0.68619,11005,18884,22160,85.2166065,171.5947297,20.6314,62.1491,41.544,22.664,11.7691,84351,39.2976,26.4984,33.1745,20190,638,1.196078064,5.172952995,34.11072158,21.57058008,1.315485216,8.674378058,4627,18195
